id;site_title;original_file_name;extension;url;direction;package;content_short;year;year_basis;text_quality;proposed_name;duplicate_of;review_required;download_status;ocr_status;renamed_relative_path;direction_relative_path
11;Роз’яснення щодо правил обліку та кодування надання медичних послуг за сервісом «Лабораторна діагностика» пакету «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах».;KaXPUXZmThrPoejwDYLLcln1vUQUN9dgDz0POwnl.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/04/01/KaXPUXZmThrPoejwDYLLcln1vUQUN9dgDz0POwnl.pdf;Амбулаторна-допомога;Амбулаторна-допомога;Облік-та-кодування;2026;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2026_02.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2026_02.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2026_02.pdf
12;Додаток 1 до роз’яснення щодо правил обліку та кодування надання медичних послуг за сервісом «Лабораторна діагностика» пакету «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах».;ZQgsoVUKlv5PmyFVvpoy0Plyhb4Qehu7TpndtlEO.xlsx;xlsx;https://backend.nszu.gov.ua/storage/application/25/09/10/ZQgsoVUKlv5PmyFVvpoy0Plyhb4Qehu7TpndtlEO.xlsx;Амбулаторна-допомога;Амбулаторна-допомога;Додаток-1_до-роз'яснення-щод;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx
13;Оновлене роз’яснення щодо правил ведення електронних медичних записів (далі – ЕМЗ) в електронній системі охорони здоров’я (далі - ЕСОЗ) за пакетом медичних послуг «Медична допомога дітям, які потребують лікування та постійного спостереження»;TlE179IP6A0hGVwBXnYD1wPQxScdC4Fr8aR7h47G.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/03/13/TlE179IP6A0hGVwBXnYD1wPQxScdC4Fr8aR7h47G.pdf;Материнство-та-дитинство;Медична-допомога-дітям;Ведення-ЕМЗ;2026;publication_year;text_ok;Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026.pdf;03_За_напрямами/Материнство-та-дитинство/Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026.pdf
14;Роз'яснення щодо звітування про проведене виправлення та верифікацію електронних медичних записів, та щодо послуг, оплачених за рахунок коштів інших джерел;Oo0s58nB4DzNKyvF3aH2nVPJHvI447xdXmMuHLHk.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/03/02/Oo0s58nB4DzNKyvF3aH2nVPJHvI447xdXmMuHLHk.pdf;Верифікація-даних;Без-пакета;Оплата-з-інших-джерел;2026;publication_year;text_ok;Верифікація-даних_Без-пакета_Оплата-з-інших-джерел_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Верифікація-даних_Без-пакета_Оплата-з-інших-джерел_2026.pdf;03_За_напрямами/Верифікація-даних/Верифікація-даних_Без-пакета_Оплата-з-інших-джерел_2026.pdf
15;Роз'яснення щодо тендеру внесення змін 2026 ПМД;JPbqdZ5ELq9tlcLrsi6vPmcDknGsUymCiBxurIC4.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/02/23/JPbqdZ5ELq9tlcLrsi6vPmcDknGsUymCiBxurIC4.pdf;Первинна-допомога;ПМД;Внесення-даних-ЕСОЗ;2026;publication_year;text_ok;Первинна-допомога_ПМД_Внесення-даних-ЕСОЗ_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Первинна-допомога_ПМД_Внесення-даних-ЕСОЗ_2026.pdf;03_За_напрямами/Первинна-допомога/Первинна-допомога_ПМД_Внесення-даних-ЕСОЗ_2026.pdf
16;Роз’яснення щодо принципу оплати та правила обліку послуг за пакетом медичних послуг «Медична реабілітація немовлят, які народились передчасно та/або хворими»;xIYsZVmJPND02yieOgtG1LogPvH2YOy8XTa4UttS.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/02/13/xIYsZVmJPND02yieOgtG1LogPvH2YOy8XTa4UttS.pdf;Реабілітація;Реабілітація;Облік-послуг;2026;publication_year;text_ok;Реабілітація_Реабілітація_Облік-послуг_2026_02.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Реабілітація_Реабілітація_Облік-послуг_2026_02.pdf;03_За_напрямами/Реабілітація/Реабілітація_Реабілітація_Облік-послуг_2026_02.pdf
17;Роз'яснення щодо відповідності надавача медичних послуг з надання первинної медичної допомоги додатковим вимогам до обсягу медичних послуг із супроводу та лікування дорослих та дітей, хворих на туберкульоз, на первинному рівні медичної допомоги;albYTIWki0JhSht8MKSST76UXbKHLi8vmRBBZnqh.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/02/02/albYTIWki0JhSht8MKSST76UXbKHLi8vmRBBZnqh.pdf;Первинна-допомога;ПМД;Відповідність-вимогам;2026;publication_year;text_ok;Первинна-допомога_ПМД_Відповідність-вимогам_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Первинна-допомога_ПМД_Відповідність-вимогам_2026.pdf;03_За_напрямами/Первинна-допомога/Первинна-допомога_ПМД_Відповідність-вимогам_2026.pdf
18;Роз’яснення щодо принципу оплати послуг за пакетом медичних послуг «Медична допомога дітям, які потребують лікування та постійного спостереження», а також щодо правил ведення електронних медичних записів (далі – ЕМЗ) в електронній системі охорони здоров’я (далі - ЕСОЗ);v0DqE3qGSdYempcWpSrX1bBHTeeISovpnmrMzjfV.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/01/14/v0DqE3qGSdYempcWpSrX1bBHTeeISovpnmrMzjfV.pdf;Материнство-та-дитинство;Медична-допомога-дітям;Ведення-ЕМЗ;2026;publication_year;text_ok;Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026_02.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026_02.pdf;03_За_напрямами/Материнство-та-дитинство/Материнство-та-дитинство_Медична-допомога-дітям_Ведення-ЕМЗ_2026_02.pdf
19;Роз’яснення щодо застосування поняття «курсова доза» при наданні та обліку медичних послуг за пакетом «Радіологічне лікування та супровід пацієнтів з онкологічними захворюваннями в стаціонарних та амбулаторних умовах»;a522ErgeKADyREDlv9jv5uk02wBNScboXjgdb91X.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/01/14/a522ErgeKADyREDlv9jv5uk02wBNScboXjgdb91X.pdf;Онкологія;Радіологічне-лікування;Облік-послуг;2026;publication_year;text_ok;Онкологія_Радіологічне-лікування_Облік-послуг_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Онкологія_Радіологічне-лікування_Облік-послуг_2026.pdf;03_За_напрямами/Онкологія/Онкологія_Радіологічне-лікування_Облік-послуг_2026.pdf
20;Роз'яснення про відкриття оголошення про укладення договору про медичне обслуговування населення за програмою медичних гарантій щодо надання медичних послуг за напрямом «Первинна медична допомога» на 2026 рік;N2TaLt87LdtUjWGbCjZMyEnIjgHoyxrUC8iBNvWn.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/01/12/N2TaLt87LdtUjWGbCjZMyEnIjgHoyxrUC8iBNvWn.pdf;Первинна-допомога;ПМД;Укладення-договору;2026;title_year;text_ok;Первинна-допомога_ПМД_Укладення-договору_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Первинна-допомога_ПМД_Укладення-договору_2026.pdf;03_За_напрямами/Первинна-допомога/Первинна-допомога_ПМД_Укладення-договору_2026.pdf
21;Інформування щодо кодування діагнозів/інтервенцій у електронних медичних записах про надання медичних послуг в стаціонарних умовах (автоматичний моніторинг у 2026 році);A0L6MSaLOVTyQid2EDRX2EGCOey1T9VFGC8eRSLY.pdf;pdf;https://backend.nszu.gov.ua/storage/application/26/01/08/A0L6MSaLOVTyQid2EDRX2EGCOey1T9VFGC8eRSLY.pdf;ЕСОЗ-та-ЕМЗ;Без-пакета;Кодування;2026;title_year;text_ok;ЕСОЗ-та-ЕМЗ_Без-пакета_Кодування_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/ЕСОЗ-та-ЕМЗ_Без-пакета_Кодування_2026.pdf;03_За_напрямами/ЕСОЗ-та-ЕМЗ/ЕСОЗ-та-ЕМЗ_Без-пакета_Кодування_2026.pdf
22;Роз'яснення щодо переліку каналів, за якими надавачі медичних послуг можуть повідомити про можливі порушення антикорупційного законодавства працівниками НСЗУ.pdf;KwDg2t7ctkZDW5OfA3czUYEEGUSHURJmV7oWSQdC.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/11/12/KwDg2t7ctkZDW5OfA3czUYEEGUSHURJmV7oWSQdC.pdf;Антикорупція;Без-пакета;переліку-каналів-за-якими-надавачі-медичних;2025;publication_year;text_ok;Антикорупція_Без-пакета_переліку-каналів-за-якими-надавачі-медичних_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Антикорупція_Без-пакета_переліку-каналів-за-якими-надавачі-медичних_2025.pdf;03_За_напрямами/Антикорупція/Антикорупція_Без-пакета_переліку-каналів-за-якими-надавачі-медичних_2025.pdf
23;Роз'яснення щодо виконання вимог Порядку реалізації експериментального проекту щодо оплати закладам охорони здоров’я послуги довготривалого медсестринського догляду внутрішньо переміщених осіб;DQRHZUTt6BcOZjQtnSINx1nxmCtUjIuYyDJXNa1T.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/11/07/DQRHZUTt6BcOZjQtnSINx1nxmCtUjIuYyDJXNa1T.pdf;Довготривалий-догляд;Довготривалий-медсестринський-догляд;Виконання-вим;2025;publication_year;text_ok;Довготривалий-догляд_Довготривалий-медсестринський-догляд_Виконання-вим_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Довготривалий-догляд_Довготривалий-медсестринський-догляд_Виконання-вим_2025.pdf;03_За_напрямами/Довготривалий-догляд/Довготривалий-догляд_Довготривалий-медсестринський-догляд_Виконання-вим_2025.pdf
24;Роз'яснення щодо змін у пакеті «Медичний огляд осіб, який організовується територіальними центрами комплектування та соціальної підтримки»;PxkLQ2bdoo4AVzRGXlnaYj3pVghQTCQ8VdXdBSbB.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/11/05/PxkLQ2bdoo4AVzRGXlnaYj3pVghQTCQ8VdXdBSbB.pdf;Медичні-огляди;Медогляд-ТЦК;змін-у-пакеті-Медичний-огляд-осіб;2025;publication_year;text_ok;Медичні-огляди_Медогляд-ТЦК_змін-у-пакеті-Медичний-огляд-осіб_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Медичні-огляди_Медогляд-ТЦК_змін-у-пакеті-Медичний-огляд-осіб_2025.pdf;03_За_напрямами/Медичні-огляди/Медичні-огляди_Медогляд-ТЦК_змін-у-пакеті-Медичний-огляд-осіб_2025.pdf
25;Роз'яснення щодо підготовки до контрактування на 2026 рік в частині реєстрації медичного обладнання;YrSRfVyBAEsh9BP2qoF6nnSqVeGFuNQlGjGO3oXA.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/10/30/YrSRfVyBAEsh9BP2qoF6nnSqVeGFuNQlGjGO3oXA.pdf;Контрактування;Без-пакета;Контрактування;2026;title_year;text_ok;Контрактування_Без-пакета_Контрактування_2026.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Контрактування_Без-пакета_Контрактування_2026.pdf;03_За_напрямами/Контрактування/Контрактування_Без-пакета_Контрактування_2026.pdf
26;Роз'яснення щодо змін у форму зубопротезування і зуболікування - додано вкладку для заповнення «Бранці»;aLePetsg6ogsUdOVl57aF3JhEWIqZ6n9ObXY04fj.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/10/23/aLePetsg6ogsUdOVl57aF3JhEWIqZ6n9ObXY04fj.pdf;Стоматологія;Стоматологічна-допомога;змін-у-форму-зубопротезування-і-зу;2025;publication_year;text_ok;Стоматологія_Стоматологічна-допомога_змін-у-форму-зубопротезування-і-зу_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Стоматологія_Стоматологічна-допомога_змін-у-форму-зубопротезування-і-зу_2025.pdf;03_За_напрямами/Стоматологія/Стоматологія_Стоматологічна-допомога_змін-у-форму-зубопротезування-і-зу_2025.pdf
27;Роз'яснення щодо правил ведення електронних медичних записів в електронній системі охорони здоров'я за експериментальним проектом щодо оплати закладам охорони здоров’я послуги довготривалого медсестринського догляду внутрішньо переміщених осіб;5JdDMtem12gZ7ctJMFIDns1oh7kKxuzKtB97KWRf.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/10/09/5JdDMtem12gZ7ctJMFIDns1oh7kKxuzKtB97KWRf.pdf;Довготривалий-догляд;Довготривалий-медсестринський-догляд;Ведення-ЕМЗ;2025;publication_year;text_ok;Довготривалий-догляд_Довготривалий-медсестринський-догляд_Ведення-ЕМЗ_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Довготривалий-догляд_Довготривалий-медсестринський-догляд_Ведення-ЕМЗ_2025.pdf;03_За_напрямами/Довготривалий-догляд/Довготривалий-догляд_Довготривалий-медсестринський-догляд_Ведення-ЕМЗ_2025.pdf
28;Роз’яснення щодо застосування правил множинних операцій за пакетом «Хірургічні операції дорослим та дітям у стаціонарних умовах»;BqTHbrpcx9OT8edJLjAkOsOkv4ENkbLaAlDeTBMC.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/10/09/BqTHbrpcx9OT8edJLjAkOsOkv4ENkbLaAlDeTBMC.pdf;Хірургічна-допомога;Хірургія-стаціонар;Множинні-операції;2025;publication_year;text_ok;Хірургічна-допомога_Хірургія-стаціонар_Множинні-операції_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Хірургічна-допомога_Хірургія-стаціонар_Множинні-операції_2025.pdf;03_За_напрямами/Хірургічна-допомога/Хірургічна-допомога_Хірургія-стаціонар_Множинні-операції_2025.pdf
29;Додаток 1 до роз’яснення щодо застосування правил множинних операцій за пакетом «Хірургічні операції дорослим та дітям у стаціонарних умовах»;4z06BZo72zxoyUp7ZzATzbxwYuhQzqYFb0M082Nn.xlsx;xlsx;https://backend.nszu.gov.ua/storage/application/25/10/09/4z06BZo72zxoyUp7ZzATzbxwYuhQzqYFb0M082Nn.xlsx;Хірургічна-допомога;Хірургія-стаціонар;Додаток-1_до-роз'яснення-щодо-з;2025;publication_year;text_ok;Хірургічна-допомога_Хірургія-стаціонар_Додаток-1_до-роз'яснення-щодо-з_2025.xlsx;;;завантажено;машинний текст доступний;02_Перейменовані/Хірургічна-допомога_Хірургія-стаціонар_Додаток-1_до-роз'яснення-щодо-з_2025.xlsx;03_За_напрямами/Хірургічна-допомога/Хірургічна-допомога_Хірургія-стаціонар_Додаток-1_до-роз'яснення-щодо-з_2025.xlsx
30;Роз’яснення щодо запровадження нових правил обліку симультанних (чисельних), повторних та послідовних операціях в межах одного пролікованого випадку за пакетом «Хірургічні операції дорослим та дітям у стаціонарних умовах»;zmhdWIi7WUWeimTUnf2LWJ5jCtVoocGhInlfP23K.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/zmhdWIi7WUWeimTUnf2LWJ5jCtVoocGhInlfP23K.pdf;Хірургічна-допомога;Хірургія-стаціонар;Симультанні-та-повторні-операції;2025;publication_year;text_ok;Хірургічна-допомога_Хірургія-стаціонар_Симультанні-та-повторні-операції_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Хірургічна-допомога_Хірургія-стаціонар_Симультанні-та-повторні-операції_2025.pdf;03_За_напрямами/Хірургічна-допомога/Хірургічна-допомога_Хірургія-стаціонар_Симультанні-та-повторні-операції_2025.pdf
31;Роз'яснення щодо внесенні змін до правил щодо визначення послуг за сервісом “Лабораторна діагностика”, та додано правила сервісу «Інструментальна діагностика» пакету медичних послуг «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» у 2025 році;3QNoHjCNT7oGRtgMnHBhfvb7CA8V57oMFWaIg2qv.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/3QNoHjCNT7oGRtgMnHBhfvb7CA8V57oMFWaIg2qv.pdf;Амбулаторна-допомога;Амбулаторна-допомога;внесенні-змін-до-правил-щодо;2025;title_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_внесенні-змін-до-правил-щодо_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_внесенні-змін-до-правил-щодо_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_внесенні-змін-до-правил-щодо_2025.pdf
32;Уточнююче роз'яснення щодо порядку обліку та кодування медичних послуг за пакетом «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах» — Додаток 1;AsYJVwPHDAxAstnfUVO3ZWSSBLqe5WXfx3pxl9up.xlsx;xlsx;https://backend.nszu.gov.ua/storage/application/25/09/10/AsYJVwPHDAxAstnfUVO3ZWSSBLqe5WXfx3pxl9up.xlsx;Амбулаторна-допомога;Амбулаторна-допомога;Додаток-1;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_2025.xlsx;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_2025.xlsx;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_2025.xlsx
33;Уточнююче роз'яснення щодо порядку обліку та кодування медичних послуг за пакетом «Профілактика, діагностика, спостереження та лікування в амбулаторних умовах»;dYosLrxYXr0xNYZcNtcGOKgaAfcedGn8C6RYYQp5.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/dYosLrxYXr0xNYZcNtcGOKgaAfcedGn8C6RYYQp5.pdf;Амбулаторна-допомога;Амбулаторна-допомога;Облік-та-кодування;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_Облік-та-кодування_2025.pdf
34;"Інформування щодо змін у пакет ""РЕАБІЛІТАЦІЙНА ДОПОМОГА ДОРОСЛИМ І ДІТЯМ У АМБУЛАТОРНИХ УМОВАХ""";Ilvbo1p3iBxNqz1w6ls1Y1EWDwwR8wXWPfH2nEwX.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/Ilvbo1p3iBxNqz1w6ls1Y1EWDwwR8wXWPfH2nEwX.pdf;Реабілітація;Реабілітація;змін-у-пакет-РЕАБІЛІТАЦІЙНА-ДОПОМОГА-ДОРОСЛИМ;2025;publication_year;text_ok;Реабілітація_Реабілітація_змін-у-пакет-РЕАБІЛІТАЦІЙНА-ДОПОМОГА-ДОРОСЛИМ_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Реабілітація_Реабілітація_змін-у-пакет-РЕАБІЛІТАЦІЙНА-ДОПОМОГА-ДОРОСЛИМ_2025.pdf;03_За_напрямами/Реабілітація/Реабілітація_Реабілітація_змін-у-пакет-РЕАБІЛІТАЦІЙНА-ДОПОМОГА-ДОРОСЛИМ_2025.pdf
35;Роз’яснення щодо ведення електронних медичних записів за пакетом медичних послуг «Медична допомога при гострому мозковому інсульті»;QBFWe7jRl2hr1JMkAg47ieMBv1vnaTvhvafwLjw4.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/QBFWe7jRl2hr1JMkAg47ieMBv1vnaTvhvafwLjw4.pdf;Гострі-стани;Інсульт;Ведення-ЕМЗ;2025;publication_year;text_ok;Гострі-стани_Інсульт_Ведення-ЕМЗ_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Гострі-стани_Інсульт_Ведення-ЕМЗ_2025.pdf;03_За_напрямами/Гострі-стани/Гострі-стани_Інсульт_Ведення-ЕМЗ_2025.pdf
36;Роз’яснення щодо ведення електронних медичних записів (ЕМЗ) стаціонарного лікування пацієнтів з гострим інфарктом міокарда;XcBfw22eDYPjQ9F12HlNkN5ajhZvlQkEsYminmdU.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/XcBfw22eDYPjQ9F12HlNkN5ajhZvlQkEsYminmdU.pdf;Гострі-стани;Інфаркт;Ведення-ЕМЗ;2025;publication_year;text_ok;Гострі-стани_Інфаркт_Ведення-ЕМЗ_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Гострі-стани_Інфаркт_Ведення-ЕМЗ_2025.pdf;03_За_напрямами/Гострі-стани/Гострі-стани_Інфаркт_Ведення-ЕМЗ_2025.pdf
37;Роз'яснення щодо принципу оплати послуг та правил ведення електронних медичних записів в електронній системі охорони здоров'я (далі - ЕСОЗ) за пакетом медичних послуг «Проведення досліджень з радіоізотопної медичної візуалізації та діагностики (позитронно-емісійної комп'ютерної томографії)»;nPScqxI3K3UJDUQz27JZOJIPctxJylqLxqqxVyi0.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/nPScqxI3K3UJDUQz27JZOJIPctxJylqLxqqxVyi0.pdf;ЕСОЗ-та-ЕМЗ;Без-пакета;Ведення-ЕМЗ;2025;publication_year;text_ok;ЕСОЗ-та-ЕМЗ_Без-пакета_Ведення-ЕМЗ_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/ЕСОЗ-та-ЕМЗ_Без-пакета_Ведення-ЕМЗ_2025.pdf;03_За_напрямами/ЕСОЗ-та-ЕМЗ/ЕСОЗ-та-ЕМЗ_Без-пакета_Ведення-ЕМЗ_2025.pdf
38;Роз'яснення щодо алгоритмів та правил щодо визначення медичної послуги в рамках програми медичних гарантій як такої, що підлягає оплаті за тарифом;OVR2GcKvvUjSvunffg2hdE7V9BF0ORYVEsBo8NGp.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/OVR2GcKvvUjSvunffg2hdE7V9BF0ORYVEsBo8NGp.pdf;Амбулаторна-допомога;Амбулаторна-допомога;алгоритмів-та-правил-щодо-виз;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_алгоритмів-та-правил-щодо-виз_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_алгоритмів-та-правил-щодо-виз_2025.pdf;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_алгоритмів-та-правил-щодо-виз_2025.pdf
39;Уточнене роз’яснення щодо скерувань лікарями первинної медичної допомоги (далі – лікар ПМД) пацієнтів для отримання послуг з лабораторної діагностики — Додаток 1;ZQgsoVUKlv5PmyFVvpoy0Plyhb4Qehu7TpndtlEO.xlsx;xlsx;https://backend.nszu.gov.ua/storage/application/25/09/10/ZQgsoVUKlv5PmyFVvpoy0Plyhb4Qehu7TpndtlEO.xlsx;Амбулаторна-допомога;Амбулаторна-допомога;Додаток-1_до-роз'яснення-щод;2025;publication_year;text_ok;Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx;12;;завантажено;машинний текст доступний;02_Перейменовані/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx;03_За_напрямами/Амбулаторна-допомога/Амбулаторна-допомога_Амбулаторна-допомога_Додаток-1_до-роз'яснення-щод_2025.xlsx
40;Уточнене роз’яснення щодо скерувань лікарями первинної медичної допомоги (далі – лікар ПМД) пацієнтів для отримання послуг з лабораторної діагностики;DxhtK8n2wUWfVbS1LTmZr0ogsnLDaCQMCnpW0syf.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/DxhtK8n2wUWfVbS1LTmZr0ogsnLDaCQMCnpW0syf.pdf;Первинна-допомога;ПМД;Уточнене-роз'яснення-щодо-скерувань-лікарями-перв;2025;publication_year;text_ok;Первинна-допомога_ПМД_Уточнене-роз'яснення-щодо-скерувань-лікарями-перв_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/Первинна-допомога_ПМД_Уточнене-роз'яснення-щодо-скерувань-лікарями-перв_2025.pdf;03_За_напрямами/Первинна-допомога/Первинна-допомога_ПМД_Уточнене-роз'яснення-щодо-скерувань-лікарями-перв_2025.pdf
41;Роз'яснення щодо принципу оплати послуг, а також щодо правил ведення електронних медичних записів (далі – ЕМЗ) в електронній системі охорони здоров'я (далі – ЕСОЗ) за пакетом медичних послуг «Медичні послуги із здійснення забору, кріоконсервації та зберігання репродуктивних клітин військовослужбовців та інших осіб на випадок втрати репродуктивної функції під час виконання обов’язків із оборони держави, захисту Вітчизни та інших покладених на них обов’язків — Додаток 1;B7UYwpxzaNiwltXjhhBGXgGvM3rEzTLA2cf98y2T.pdf;pdf;https://backend.nszu.gov.ua/storage/application/25/09/10/B7UYwpxzaNiwltXjhhBGXgGvM3rEzTLA2cf98y2T.pdf;ЕСОЗ-та-ЕМЗ;Без-пакета;Додаток-1;2025;publication_year;text_ok;ЕСОЗ-та-ЕМЗ_Без-пакета_Додаток-1_2025.pdf;;;завантажено;машинний текст доступний;02_Перейменовані/ЕСОЗ-та-ЕМЗ_Без-пакета_Додаток-1_2025.pdf;03_За_напрямами/ЕСОЗ-та-ЕМЗ/ЕСОЗ-та-ЕМЗ_Без-пакета_Додаток-1_2025.pdf
